,iid,age,gender,field_cd,race,goal,match,satis_2,length,numdat_2
3807,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3808,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3809,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3810,263,26.0,Female,3.0,1.0,1.0,Yes,5.0,3.0,2.0
3811,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3812,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3813,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3814,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3815,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3816,263,26.0,Female,3.0,1.0,1.0,Yes,5.0,3.0,2.0
3817,263,26.0,Female,3.0,1.0,1.0,Yes,5.0,3.0,2.0
3818,263,26.0,Female,3.0,1.0,1.0,Yes,5.0,3.0,2.0
3819,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3820,263,26.0,Female,3.0,1.0,1.0,Yes,5.0,3.0,2.0
3821,263,26.0,Female,3.0,1.0,1.0,No,5.0,3.0,2.0
3822,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3823,264,26.0,Female,6.0,2.0,1.0,Yes,5.0,3.0,3.0
3824,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3825,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3826,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3827,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3828,264,26.0,Female,6.0,2.0,1.0,Yes,5.0,3.0,3.0
3829,264,26.0,Female,6.0,2.0,1.0,Yes,5.0,3.0,3.0
3830,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3831,264,26.0,Female,6.0,2.0,1.0,Yes,5.0,3.0,3.0
3832,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3833,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3834,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3835,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3836,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3837,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3838,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3839,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3840,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3841,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3842,264,26.0,Female,6.0,2.0,1.0,No,5.0,3.0,3.0
3843,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3844,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3845,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3846,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3847,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3848,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3849,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3850,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3851,265,32.0,Female,1.0,2.0,4.0,Yes,2.0,1.0,2.0
3852,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3853,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3854,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3855,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3856,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3857,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3858,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3859,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3860,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3861,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3862,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3863,265,32.0,Female,1.0,2.0,4.0,No,2.0,1.0,2.0
3864,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3865,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3866,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3867,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3868,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3869,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3870,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3871,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3872,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3873,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3874,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3875,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3876,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3877,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3878,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3879,266,28.0,Female,16.0,2.0,2.0,Yes,4.0,3.0,2.0
3880,266,28.0,Female,16.0,2.0,2.0,Yes,4.0,3.0,2.0
3881,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3882,266,28.0,Female,16.0,2.0,2.0,Yes,4.0,3.0,2.0
3883,266,28.0,Female,16.0,2.0,2.0,Yes,4.0,3.0,2.0
3884,266,28.0,Female,16.0,2.0,2.0,No,4.0,3.0,2.0
3885,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3886,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3887,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3888,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3889,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3890,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3891,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3892,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3893,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3894,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3895,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3896,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3897,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3898,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3899,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3900,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3901,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3902,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3903,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3904,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3905,267,26.0,Female,10.0,4.0,1.0,No,1.0,1.0,2.0
3906,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3907,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3908,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3909,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3910,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3911,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3912,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3913,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3914,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3915,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3916,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3917,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3918,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3919,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3920,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3921,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3922,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3923,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3924,268,24.0,Female,4.0,3.0,5.0,No,7.0,1.0,2.0
3925,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3926,268,24.0,Female,4.0,3.0,5.0,Yes,7.0,1.0,2.0
3927,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3928,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3929,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3930,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3931,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3932,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3933,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3934,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3935,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3936,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3937,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3938,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3939,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3940,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3941,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3942,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3943,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3944,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3945,269,24.0,Female,7.0,2.0,2.0,Yes,2.0,3.0,3.0
3946,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3947,269,24.0,Female,7.0,2.0,2.0,No,2.0,3.0,3.0
3948,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3949,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3950,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3951,270,23.0,Female,10.0,4.0,2.0,Yes,6.0,1.0,2.0
3952,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3953,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3954,270,23.0,Female,10.0,4.0,2.0,Yes,6.0,1.0,2.0
3955,270,23.0,Female,10.0,4.0,2.0,Yes,6.0,1.0,2.0
3956,270,23.0,Female,10.0,4.0,2.0,Yes,6.0,1.0,2.0
3957,270,23.0,Female,10.0,4.0,2.0,Yes,6.0,1.0,2.0
3958,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3959,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3960,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3961,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3962,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3963,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3964,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3965,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3966,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3967,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3968,270,23.0,Female,10.0,4.0,2.0,No,6.0,1.0,2.0
3969,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3970,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3971,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3972,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3973,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3974,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3975,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3976,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3977,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3978,271,23.0,Female,11.0,2.0,2.0,Yes,6.0,3.0,2.0
3979,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3980,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3981,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3982,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3983,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3984,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3985,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3986,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3987,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3988,271,23.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3989,271,23.0,Female,11.0,2.0,2.0,Yes,6.0,3.0,2.0
3990,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3991,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3992,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3993,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3994,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3995,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3996,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3997,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3998,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
3999,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4000,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4001,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4002,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4003,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4004,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4005,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4006,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4007,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4008,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4009,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4010,272,25.0,Female,11.0,2.0,2.0,No,6.0,3.0,2.0
4011,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4012,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4013,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4014,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4015,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4016,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4017,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4018,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4019,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4020,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4021,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4022,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4023,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4024,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4025,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4026,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4027,273,29.0,Male,10.0,2.0,2.0,Yes,8.0,1.0,2.0
4028,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4029,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4030,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4031,273,29.0,Male,10.0,2.0,2.0,No,8.0,1.0,2.0
4032,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4033,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4034,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4035,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4036,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4037,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4038,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4039,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4040,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4041,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4042,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4043,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4044,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4045,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4046,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4047,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4048,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4049,274,24.0,Male,3.0,3.0,3.0,Yes,8.0,1.0,2.0
4050,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4051,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4052,274,24.0,Male,3.0,3.0,3.0,No,8.0,1.0,2.0
4053,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4054,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4055,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4056,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4057,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4058,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4059,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4060,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4061,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4062,275,21.0,Male,5.0,2.0,2.0,Yes,7.0,1.0,2.0
4063,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4064,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4065,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4066,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4067,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4068,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4069,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4070,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4071,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4072,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4073,275,21.0,Male,5.0,2.0,2.0,No,7.0,1.0,2.0
4074,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4075,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4076,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4077,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4078,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4079,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4080,276,26.0,Male,10.0,2.0,2.0,Yes,6.0,1.0,2.0
4081,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4082,276,26.0,Male,10.0,2.0,2.0,Yes,6.0,1.0,2.0
4083,276,26.0,Male,10.0,2.0,2.0,Yes,6.0,1.0,2.0
4084,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4085,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4086,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4087,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4088,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4089,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4090,276,26.0,Male,10.0,2.0,2.0,Yes,6.0,1.0,2.0
4091,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4092,276,26.0,Male,10.0,2.0,2.0,Yes,6.0,1.0,2.0
4093,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4094,276,26.0,Male,10.0,2.0,2.0,No,6.0,1.0,2.0
4095,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4096,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4097,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4098,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4099,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4100,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4101,277,25.0,Male,10.0,2.0,1.0,Yes,6.0,1.0,2.0
4102,277,25.0,Male,10.0,2.0,1.0,Yes,6.0,1.0,2.0
4103,277,25.0,Male,10.0,2.0,1.0,Yes,6.0,1.0,2.0
4104,277,25.0,Male,10.0,2.0,1.0,Yes,6.0,1.0,2.0
4105,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4106,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4107,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4108,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4109,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4110,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4111,277,25.0,Male,10.0,2.0,1.0,Yes,6.0,1.0,2.0
4112,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4113,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4114,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4115,277,25.0,Male,10.0,2.0,1.0,No,6.0,1.0,2.0
4116,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4117,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4118,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4119,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4120,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4121,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4122,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4123,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4124,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4125,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4126,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4127,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4128,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4129,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4130,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4131,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4132,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4133,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4134,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4135,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4136,278,32.0,Male,5.0,2.0,1.0,No,8.0,1.0,1.0
4137,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4138,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4139,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4140,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4141,279,25.0,Male,10.0,2.0,3.0,Yes,6.0,3.0,2.0
4142,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4143,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4144,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4145,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4146,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4147,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4148,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4149,279,25.0,Male,10.0,2.0,3.0,Yes,6.0,3.0,2.0
4150,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4151,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4152,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4153,279,25.0,Male,10.0,2.0,3.0,Yes,6.0,3.0,2.0
4154,279,25.0,Male,10.0,2.0,3.0,Yes,6.0,3.0,2.0
4155,279,25.0,Male,10.0,2.0,3.0,Yes,6.0,3.0,2.0
4156,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4157,279,25.0,Male,10.0,2.0,3.0,No,6.0,3.0,2.0
4158,280,25.0,Male,10.0,2.0,3.0,No,,,
4159,280,25.0,Male,10.0,2.0,3.0,No,,,
4160,280,25.0,Male,10.0,2.0,3.0,No,,,
4161,280,25.0,Male,10.0,2.0,3.0,No,,,
4162,280,25.0,Male,10.0,2.0,3.0,No,,,
4163,280,25.0,Male,10.0,2.0,3.0,No,,,
4164,280,25.0,Male,10.0,2.0,3.0,Yes,,,
4165,280,25.0,Male,10.0,2.0,3.0,No,,,
4166,280,25.0,Male,10.0,2.0,3.0,Yes,,,
4167,280,25.0,Male,10.0,2.0,3.0,Yes,,,
4168,280,25.0,Male,10.0,2.0,3.0,No,,,
4169,280,25.0,Male,10.0,2.0,3.0,No,,,
4170,280,25.0,Male,10.0,2.0,3.0,Yes,,,
4171,280,25.0,Male,10.0,2.0,3.0,No,,,
4172,280,25.0,Male,10.0,2.0,3.0,No,,,
4173,280,25.0,Male,10.0,2.0,3.0,No,,,
4174,280,25.0,Male,10.0,2.0,3.0,No,,,
